ISIN Div Payout/ ISIN Growth	Net Asset Value
INF204KB1627	13.1105
INF204KB1619	10.0000
INF204KB1601	12.9130
INF204KB1593	10.0000
INF204KB1585	12.6459
INF204KB1569	12.4690
INF204KB1CU9	10.0000
INF204KB1CT1	11.8264
INF204KB1CS3	10.0000
INF204KB1CR5	11.7298
INF204KB1791	10.0000
INF204KB1783	13.1174
INF204KB1775	10.0000
INF204KB1767	12.9172
INF204KB1AD9	12.5318
INF204KB1AC1	10.0000
INF204KB1AB3	12.3949
INF204KB1AI8	10.0000
INF204KB1AH0	11.9770
INF204KB1AG2	10.0000
INF204KB1AF4	11.7886
INF204KB1AQ1	12.4897
INF204KB1AP3	12.4897
INF204KB1AO6	12.2840
INF204KB1AN8	12.2840
INF204KB1L29	10.3624
INF204KB1L37	10.0000
INF204KB1L11	10.0000
INF204KB1L03	10.3529
INF204KB1I16	10.0000
INF204KB1I08	10.4112
INF204KB1H90	10.0000
INF204KB1H82	10.3996
INF204KB1K12	10.0000
INF204KB1K04	10.3934
INF204KB1J80	10.3816
INF204KB1UT3	10.0773
INF204KB1US5	10.2734
INF204KB1UR7	10.0000
INF204KB1UQ9	10.2664
INF204KB1XV3	10.0000
INF204KB1XU5	10.6506
INF204KB1XT7	10.0000
INF204KB1XS9	10.6320
INF204KB1YD9	10.0000
INF204KB1YC1	10.3980
INF204KB1YB3	10.0000
INF204KB1YA5	10.3870
INF204KB1XF6	10.1118
INF204KB1XE9	10.1118
INF204KB1XD1	10.1097
INF204KB1XC3	10.1097
INF204KB1XJ8	10.0974
INF204KB1XI0	10.0974
INF204KB1XH2	10.0952
INF204KB1XG4	10.0952
INF204KB1F76	10.0000
INF204KB1F68	10.4354
INF204KB1F50	10.0000
INF204KB1F43	10.4232
INF204KB1G91	10.0000
INF204KB1G83	10.1998
INF204KB1G75	10.0000
INF204KB1G67	10.1944
INF204KB1C12	10.0000
INF204KB1C04	10.3471
INF204KB1B88	10.3375
INF204KB1D78	10.0000
INF204KB1D60	10.5051
INF204KB1D52	10.0000
INF204KB1D45	10.4918
INF204KA1NE1	10.0000
INF204KA1ND3	12.8106
INF204KA1NC5	10.0000
INF204KA1NB7	12.7518
INF204KA1NI2	10.0000
INF204KA1NH4	12.8003
INF204KA1NG6	10.0000
INF204KA1NF8	12.7439
INF204KA1NU7	10.0000
INF204KA1NT9	13.3054
INF204KA1NS1	10.0000
INF204KA1NR3	13.0883
INF204KA1OF6	12.8424
INF204KA1OE9	10.0000
INF204KA1OD1	12.8033
INF204KA1ON0	13.1451
INF204KA1OM2	10.0000
INF204KA1OL4	13.0905
INF204KA1OZ4	14.4627
INF204KA1PA4	11.8942
INF204KA1OY7	11.7686
INF204KA1OX9	14.1739
INF204KA11D1	10.0000
INF204KA10D3	12.9394
INF204KA19C6	10.0000
INF204KA12D9	12.8986
INF204KA1LO4	10.9566
INF204KA1LN6	10.0000
INF204KA1LM8	10.9078
INF204KA1LQ9	13.9461
INF204KA1LT3	10.0000
INF204KA1LS5	13.9835
INF204KA1LX5	10.0000
INF204KA1LW7	12.8447
INF204KA1LV9	10.0000
INF204KA1LU1	12.8084
INF204KA1MF0	10.0000
INF204KA1ME3	10.9364
INF204KA1MD5	10.0000
INF204KA1MC7	10.9233
INF204KA1MI4	13.9199
INF204KA1MH6	10.0000
INF204KA1MG8	13.8508
INF204KA1PX6	12.8984
INF204KA1PW8	10.0000
INF204KA1PV0	12.8386
INF204KA1VD6	12.5606
INF204KA1VB0	12.5254
INF204K01S33	14.1912
INF204K01S17	10.0003
INF204K01S09	14.1450
INF204K01U21	10.0000
INF204K01U13	13.8881
INF204K01T99	10.7650
INF204K01T81	13.8380
INF204K01U88	10.0004
INF204K01U70	13.9099
INF204K01U54	10.0004
INF204K01U47	13.8580
INF204K01T08	10.0000
INF204K01S90	14.0084
INF204K01S74	10.0000
INF204K01S66	13.9529
	
	
	
INF200KA1ZR1	12.9818
INF200KA1ZQ3	12.7641
INF200KA1B96	12.9659
INF200KA1B88	12.7096
INF200KA1E51	13.4606
INF200KA1E44	13.1890
INF200KA1G34	13.5446
INF200KA1G26	13.2749
INF200KA1K12	13.2686
INF200KA1K04	13.0043
INF200KA1K87	13.1826
INF200KA1K79	12.9139
INF200KA1O67	12.8269
INF200KA1O59	12.5431
INF200KA1P25	13.1016
INF200KA1P17	12.8155
INF200KA1VL3	12.6537
INF200KA1VJ7	12.5235
INF200KA1VK5	12.6537
INF200KA1VI9	12.5236
INF200KA1VP4	12.7124
INF200KA1VN9	12.5933
INF200KA1VO7	12.7124
INF200KA1VM1	12.5925
INF200KA1VU4	12.8216
INF200KA1VS8	12.6012
INF200KA1VT6	12.8216
INF200KA1VR0	12.6003
INF200KA1WC0	12.8551
INF200KA1WA4	12.7728
INF200KA1WB2	12.8578
INF200KA1VZ3	12.7184
INF200KA12G0	13.2000
INF200KA10G4	13.0686
INF200KA11G2	13.9362
INF200KA19F7	13.7534
INF200KA16G1	13.7892
INF200KA14G6	12.8961
INF200KA15G3	13.7852
INF200KA13G8	13.5858
INF200KA10H2	13.0545
INF200KA18G7	12.9340
INF200KA19G5	13.7539
INF200KA17G9	13.5829
INF200KA14H4	13.6968
INF200KA12H8	12.8432
INF200KA13H6	13.6942
INF200KA11H0	13.5176
INF200KA1XN5	12.9318
INF200KA1XL9	12.8109
INF200KA1XM7	12.9318
INF200KA1XK1	12.8110
INF200KA1XR6	12.8817
INF200KA1XP0	12.7542
INF200KA1XQ8	12.8817
INF200KA1XO3	12.7543
INF200KA18J1	13.7022
INF200KA16J5	13.5525
INF200KA17J3	13.7009
INF200KA15J7	13.5511
INF200KA16K3	13.6194
INF200KA14K8	13.4662
INF200KA15K5	13.6145
INF200KA13K0	13.4660
INF200KA1YZ7	12.7485
INF200KA1YX2	12.6463
INF200KA1YW4	12.6463
INF200KA1YY0	12.7484
INF200KA1ZD1	12.7704
INF200KA1ZB5	12.6680
INF200KA1ZC3	12.7704
INF200KA1ZA7	12.6680
INF200KA10J8	13.5652
INF200KA18I3	13.4213
INF200KA19I1	13.5656
INF200KA17I5	13.4214
INF200KA14J0	13.5692
INF200KA12J4	13.4258
INF200KA13J2	13.5685
INF200KA11J6	13.4259
INF200KA12K2	13.4550
INF200KA10K6	13.3129
INF200KA11K4	13.4568
INF200KA19J9	13.3128
INF200KA19K7	13.5228
INF200KA10L4	13.5240
INF200KA17K1	13.3782
INF200KA18K9	13.3782
INF200KA14L6	13.4886
INF200KA12L0	13.3400
INF200KA13L8	13.4892
INF200KA11L2	13.3448
INF200KA18L7	13.4251
INF200KA16L1	13.2798
INF200KA17L9	13.4227
INF200KA15L3	13.2799
INF200KA1VY6	13.4198
INF200KA1VW0	13.2033
INF200KA1VX8	13.4198
INF200KA1VV2	13.2033
INF200KA1D03	14.2624
INF200KA1D11	14.2662
INF200KA1C87	14.1074
INF200KA1C95	14.1072
INF200KA1H09	12.5189
INF200KA1H17	12.5189
INF200KA1G83	12.4183
INF200KA1G91	12.4183
INF200KA1H41	12.4972
INF200KA1H58	12.4971
INF200KA1H25	12.3969
INF200KA1H33	12.3969
INF200KA13N4	13.0558
INF200KA14N2	13.0589
INF200KA11N8	12.9240
INF200KA12N6	12.9413
INF200KA1J07	12.3053
INF200KA1J15	12.3053
INF200KA1I81	12.2111
INF200KA1I99	12.2111
INF200KA1J49	12.2772
INF200KA1J56	12.2772
INF200KA1J23	12.1837
INF200KA1J31	12.1837
INF200KA1J80	12.2376
INF200KA1J98	12.2376
INF200KA1J64	12.1444
INF200KA1J72	12.1445
INF200KA1K53	12.2187
INF200KA1K61	12.2187
INF200KA1K38	12.1263
INF200KA1K46	12.1263
INF200KA1L11	12.2184
INF200KA1L29	12.2184
INF200KA1K95	12.1255
INF200KA1L03	12.1255
INF200KA1D45	12.6275
INF200KA1D52	12.6275
INF200KA1D29	12.5261
INF200KA1D37	12.5261
INF200KA1L52	12.2109
INF200KA1L37	12.1186
INF200KA1L60	12.2109
INF200KA1L45	12.1186
INF200KA1L94	12.1831
INF200KA1M02	12.1798
INF200KA1L78	12.0910
INF200KA1L86	12.0910
INF200KA1M36	12.1411
INF200KA1M44	12.1411
INF200KA1M10	12.0496
INF200KA1M28	12.0496
INF200KA1N27	12.1444
INF200KA1N01	12.0527
INF200KA1N19	12.1444
INF200KA1M93	12.0527
INF200KA1N50	12.1211
INF200KA1N68	12.1211
INF200KA1N35	12.0285
INF200KA1N43	12.0285
INF200KA1N92	12.1486
INF200KA1O00	12.1485
INF200KA1N76	12.0565
INF200KA1N84	12.0565
INF200KA1O34	12.3847
INF200KA1O42	12.3847
INF200KA1O18	12.2831
INF200KA1O26	12.2831
INF200KA1O91	12.1787
INF200KA1P09	12.1787
INF200KA1O75	12.0837
INF200KA1O83	12.0837
INF200KA1D86	12.6642
INF200KA1D94	12.6642
INF200KA1D60	12.5624
INF200KA1D78	12.5624
INF200KA1P58	12.3138
INF200KA1P66	12.3138
INF200KA1P33	12.2164
INF200KA1P41	12.2164
INF200KA1P90	11.8992
INF200KA1Q08	11.8992
INF200KA1P74	11.8068
INF200KA1P82	11.8068
INF200KA1Q32	11.7526
INF200KA1Q40	11.7515
INF200KA1Q16	11.6622
INF200KA1Q24	11.6622
INF200KA1Q73	12.0120
INF200KA1Q81	12.0120
INF200KA1Q57	11.9110
INF200KA1Q65	11.9110
INF200KA1U77	11.2909
INF200KA1U51	11.2376
INF200KA1U85	11.2909
INF200KA1U69	11.2376
INF200KA1X41	11.1532
INF200KA1X58	11.1532
INF200KA1X25	11.1115
INF200KA1X33	11.1115
INF200KA1X82	11.0375
INF200KA1X90	11.0375
INF200KA1X66	10.9971
INF200KA1X74	10.9971
INF200KA1Y24	11.0145
INF200KA1Y32	11.0145
INF200KA1Y08	10.9724
INF200KA1Y16	10.9724
INF200KA1Z23	11.0022
INF200KA1Z31	11.0022
INF200KA1Z07	10.9612
INF200KA1Z15	10.9612
INF200KA1Z64	10.8898
INF200KA1Z72	10.8898
INF200KA1Z49	10.8478
INF200KA1Z56	10.8478
INF200KA10A7	10.8720
INF200KA11A5	10.8726
INF200KA1Z80	10.8350
INF200KA1Z98	10.8350
INF200KA14A9	10.8603
INF200KA15A6	10.8602
INF200KA12A3	10.8260
INF200KA13A1	10.8260
INF200KA18A0	10.8571
INF200KA19A8	10.8571
INF200KA16A4	10.8261
INF200KA17A2	10.8261
INF200KA12B1	10.8358
INF200KA13B9	10.8362
INF200KA10B5	10.8055
INF200KA11B3	10.8055
INF200KA16B2	10.8167
INF200KA17B0	10.8167
INF200KA14B7	10.7871
INF200KA15B4	10.7871
INF200KA10C3	10.7520
INF200KA11C1	10.7519
INF200KA18B8	10.7235
INF200KA19B6	10.7235
INF200KA14C5	10.7379
INF200KA15C2	10.7379
INF200KA12C9	10.7096
INF200KA13C7	10.7096
INF200KA18C6	10.8422
INF200KA19C4	10.8422
INF200KA16C0	10.8145
INF200KA17C8	10.8145
INF200KA19D2	10.7648
INF200KA10E9	10.7634
INF200KA17D6	10.7385
INF200KA18D4	10.7385
INF200KA1F27	13.9047
INF200KA1F35	13.9048
INF200KA1F01	13.7544
INF200KA1F19	13.7568
INF200KA13E3	10.7394
INF200KA14E1	10.7399
INF200KA11E7	10.7138
INF200KA12E5	10.7138
INF200KA13F0	10.7712
INF200KA14F8	10.7713
INF200KA11F4	10.7470
INF200KA12F2	10.7470
INF200KA17F1	10.2380
INF200KA18F9	10.2380
INF200KA15F5	10.2326
INF200KA16F3	10.2326
INF200KA19M3	10.6349
INF200KA10N0	10.6349
INF200KA17M7	10.6240
INF200KA18M5	10.6241
INF200KA17N5	10.6543
INF200KA18N3	10.6542
INF200KA15N9	10.6374
INF200KA16N7	10.6374
INF200KA11O6	10.6589
INF200KA12O4	10.6590
INF200KA19N1	10.6483
INF200KA10O8	10.6482
INF200KA11M0	10.8267
INF200KA12M8	10.8268
INF200KA19L5	10.8077
INF200KA10M2	10.8077
INF200KA15M1	10.7826
INF200KA16M9	10.7826
INF200KA13M6	10.7641
INF200KA14M4	10.7644
INF200KA15O7	10.7060
INF200KA16O5	10.7080
INF200KA13O2	10.6901
INF200KA14O0	10.6900
INF200KA19R2	10.6678
INF200KA10S9	10.6678
INF200KA17R6	10.6575
INF200KA18R4	10.6575
INF200KA1F68	12.5976
INF200KA1F76	12.5976
INF200KA1F43	12.4967
INF200KA1F50	12.4967
INF200KA13S3	10.6358
INF200KA14S1	10.6358
INF200KA11S7	10.6227
INF200KA12S5	10.6227
INF200KA19W2	10.4113
INF200KA10X9	10.4114
INF200KA17W6	10.4032
INF200KA18W4	10.4032
INF200KA1G00	12.5001
INF200KA1G18	12.5001
INF200KA1F84	12.3998
INF200KA1F92	12.3998
INF200KA1G67	12.4891
INF200KA1G75	12.4891
INF200KA1G42	12.3883
INF200KA1G59	12.3888
INF200KA1M77	12.1361
INF200KA1M85	12.1361
INF200KA1M51	12.0448
INF200KA1M69	12.0448
INF200KA1H82	12.4351
INF200KA1H90	12.4351
INF200KA1H66	12.3351
INF200KA1H74	12.3351
INF200KA1I24	12.3063
INF200KA1I32	12.3063
INF200KA1I08	12.2133
INF200KA1I16	12.2133
INF200KA1V27	11.3382
INF200KA1V01	11.2899
INF200KA1V19	11.3381
INF200KA1U93	11.2899
INF200KA1V50	11.2618
INF200KA1V68	11.2618
INF200KA1V35	11.2188
INF200KA1V43	11.2188
INF200KA1W59	11.1613
INF200KA1W67	11.1613
INF200KA1W34	11.1203
INF200KA1W42	11.1203
INF200KA1W91	11.1581
INF200KA1X09	11.1581
INF200KA1W75	11.1178
INF200KA1W83	11.1178
INF200KA17S4	10.5485
INF200KA18S2	10.5485
INF200KA15S8	10.5354
INF200KA16S6	10.5354
INF200KA11T5	10.5246
INF200KA12T3	10.5245
INF200KA19S0	10.5122
INF200KA10T7	10.5122
INF200KA11U3	10.4972
INF200KA12U1	10.4972
INF200KA19T8	10.4860
INF200KA10U5	10.4860
INF200KA16U2	10.5229
INF200KA15U4	10.5228
INF200KA13U9	10.5156
INF200KA14U7	10.5156
INF200KA19U6	10.4644
INF200KA10V3	10.4645
INF200KA17U0	10.4542
INF200KA18U8	10.4542
INF200KA15V2	10.4656
INF200KA16V0	10.4657
INF200KA13V7	10.4594
INF200KA14V5	10.4594
INF200KA19V4	10.4462
INF200KA10W1	10.4456
INF200KA17V8	10.4371
INF200KA18V6	10.4370
INF200KA13X3	10.3893
INF200KA14X1	10.3894
INF200KA11X7	10.3841
INF200KA12X5	10.3841
INF200KA17X4	10.3477
INF200KA18X2	10.3475
INF200KA15X8	10.3404
INF200KA16X6	10.3404
INF200KA11Z2	10.3558
INF200KA12Z0	10.3557
INF200KA19Y8	10.3506
INF200KA10Z4	10.3466
	
	
	
INF0GCD01651	1038.4605
INF0GCD01636	1037.6049
INF0GCD01644	1037.6051
	
	
	
INF582M01IW0	10.3218
INF582M01IY6	10.3071
INF582M01IZ3	10.3071
	
	
	
INF789FC1TE6	10
INF789FC1TC0	10.0001
INF789FC1TF3	12.8584
INF789FC1TD8	12.3036
INF789FC1A04	10
INF789FC1ZY1	10.0001
INF789FC1A12	12.8826
INF789FC1ZZ8	12.3534
INF789FC1Q14	10
INF789FC1P98	10.0001
INF789FC1Q22	12.6616
INF789FC1Q06	12.1706
INF789FC1DN1	10.0001
INF789FC1DL5	10.0001
INF789FC1DM3	14.7526
INF789FC1DO9	15.6052
INF789FC1EB4	10.0001
INF789FC1DZ5	10.0002
INF789FC1EA6	11.5592
INF789FC1EC2	12.1072
INF789FC1EZ3	10
INF789FC1EX8	10.0001
INF789FC1FA3	14.8631
INF789FC1EY6	14.0605
INF789FC19P4	10
INF789FC17P8	10.0001
INF789FC10Q1	12.0468
INF789FC18P6	11.758
INF789FB1W26	10
INF789FB1W34	14.6028
INF789FB1W00	10
INF789FB1W18	13.5832
INF789FB1Z49	10
INF789FB1Z56	14.0746
INF789FB1Z23	10
INF789FB1Z31	13.4881
INF789FB13E3	15.7278
INF789FB12E5	10
INF789FB11E7	15.0152
INF789FB10E9	10
INF789FB11K4	16.7457
INF789FB19J9	15.6197
INF789FB10K6	10.0001
INF789FB18J1	10.0002
INF789FB13P9	14.9899
INF789FB11P3	14.0308
INF789FB12P1	10.0001
INF789FB10P5	10.0001
INF789FB11W9	15.9878
INF789FB19V4	14.9657
INF789FB10W1	10.0001
INF789FB18V6	10.0001
INF789FC1GG8	10
INF789FC1GH6	12.4481
INF789FC1GE3	10.0001
INF789FC1GF0	11.9002
INF789FC1HW3	10
INF789FC1HX1	12.2771
INF789FC1HU7	10
INF789FC1HV5	11.7301
INF789FC1IO8	10
INF789FC1IP5	12.3528
INF789FC1IM2	10
INF789FC1IN0	11.8205
INF789FC1IL4	16.0915
INF789FC1IJ8	15.2636
INF789FC1IK6	10
INF789FC1II0	10.0001
INF789FC1T03	11.784
INF789FC1S95	10
INF789FC1S79	10
INF789FC1S87	11.4036
INF789F01VZ1	28.8723
INF789F01FM2	28.5682
INF789F01VX6	10.0624
INF789F01FK6	10.075
INF789F01WA2	10.5498
INF789F01FQ3	10.5024
INF789F01WC8	30.5175
INF789F01FV3	28.4328
INF789F01FS9	30.1575
INF789F01WD6	10.1008
INF789F01FW1	10.0749
INF789F01WF1	27.6707
INF789F01FY7	27.3947
INF789F01FE9	10.4833
INF789F01FJ8	31.792
INF789F01VU2	10.7825
INF789F01VW8	30.9448
INF789F01FG4	30.6188
INF789F01VR8	10.0606
INF789F01EY0	10.0564
INF789F01VT4	26.6295
INF789F01FA7	26.1257
INF789F01WV8	10.2065
INF789F01HG0	10.0636
INF789F01WX4	26.0845
INF789F01HI6	26.0118
INF789F01VQ0	27.3497
INF789F01EU8	26.846
INF789F01EV6	10.0325
INF789F01VO5	10.0063
INF789F01ES2	10.0085
INF789F01VL1	10.0286
INF789F01EM5	10.0163
INF789F01VN7	26.2655
INF789F01EO1	25.7798
INF789F01WG9	10.4715
INF789F01GC1	10.4159
INF789F01GE7	30.2267
INF789F01WI5	30.8691
INF789F01WJ3	10.0803
INF789F01GI8	10.0759
INF789F01WL9	28.4214
INF789F01GK4	27.902
INF789F01GL2	10.065
INF789F01WO3	25.5663
INF789F01GT5	20.9434
INF789F01GQ1	25.0959
INF789F01WM7	10.0714
INF789F01GO6	10.0671
INF789F01WR6	27.8278
INF789F01GW9	27.2422
INF789F01WP0	10.4441
INF789F01GU3	10.413
INF789F01WU0	28.1681
INF789F01HC9	27.5803
INF789F01WS4	10.4548
INF789F01HA3	10.4238
INF789F01VK3	25.166
INF789F01EI3	24.7004
INF789F01VI7	10.0613
INF789F01EG7	10.0569
INF789FC13P7	10
INF789FC14P5	10
INF789FC12P9	10
INF789FC18O9	10
INF789FC11P1	10
INF789FC19O7	10
INF789FC17O1	10
INF789FC15P2	12.4802
INF789FC10P3	12.3558
INF789FC17Q6	9.736
INF789FC18Q4	10
INF789FC16Q8	9.7357
INF789FC12Q7	9.73
INF789FC15Q0	10
INF789FC13Q5	10
INF789FC11Q9	9.7298
INF789FC19Q2	11.419
INF789FC14Q3	11.3054
INF789FC17R4	10
INF789FC10S7	10
INF789FC18R2	10
INF789FC16R6	10
INF789FC12R5	10
INF789FC13R3	10
INF789FC11R7	10
INF789FC19R0	11.3951
INF789FC14R1	11.2815
INF789FC10T5	10
INF789FC12S3	10
INF789FC19S8	13.4977
INF789FC14S9	13.3945
INF789FC19X8	10.0001
INF789FC10Y5	10
INF789FC18X0	10
INF789FC14X9	10
INF789FC15X6	10.0001
INF789FC13X1	10
INF789FC11Y3	10.9669
INF789FC16X4	10.8574
INF789FC19T6	10
INF789FC12U9	10
INF789FC10U3	10
INF789FC18T8	10
INF789FC14T7	10
INF789FC17T0	10
INF789FC15T4	10
INF789FC13T9	10
INF789FC11U1	11.5331
INF789FC16T2	11.4175
INF789FC19U4	10
INF789FC14U5	10
INF789FC11V9	12.749
INF789FC16U0	12.711
INF789FC18V4	10
INF789FC14V3	10
INF789FC13V5	10
INF789FC11W7	12.5388
INF789FC16V8	12.4432
INF789FC19W0	10
INF789FC12X3	10
INF789FC10X7	10
INF789FC18W2	10
INF789FC14W1	10
INF789FC17W4	10
INF789FC13W3	10
INF789FC11X5	12.765
INF789FC16W6	12.6695
INF789F1A033	10
INF789F1A017	10
INF789F1A025	11.2868
INF789FC16Z9	11.2025
INF789F1A108	10
INF789F1A116	10
INF789F1A090	10
INF789F1A058	10
INF789F1A082	10
INF789F1A066	10
INF789F1A041	10
INF789F1A124	12.2971
INF789F1A074	12.1747
INF789F1A298	10
INF789F1A264	10
INF789F1A322	12.704
INF789F1A272	12.609
INF789F1A413	12.6618
INF789F1A371	12.5669
INF789F1A694	10
INF789F1A678	10
INF789F1A637	10
INF789F1A660	10
INF789F1A645	10
INF789F1A629	10
INF789F1A702	12.2092
INF789F1A652	12.0875
INF789F1A926	10
INF789F1A868	10
INF789F1A942	12.6748
INF789F1A892	12.5801
INF789F1AAC3	10
INF789F1AAF6	10
INF789F1AAE9	11.8575
INF789F1AAD1	10
INF789F1AAB5	10
INF789F1A975	10
INF789F1AAA7	10
INF789F1A991	11.7394
INF789F1A983	10
INF789F1A967	10
INF789F1AAL4	12.8672
INF789F1AAG4	12.7392
INF789F1AAN0	10
INF789F1AAP5	10
INF789F1AAO8	10
INF789F1AAM2	10
INF789F1AAI0	10
INF789F1AAK6	10
INF789F1AAJ8	10.0001
INF789F1AAH2	10
INF789F1ABZ2	13.377
INF789F1ABU3	13.2154
INF789F1ACC9	10
INF789F1ACA3	10
INF789F1ABW9	10
INF789F1ABY5	10
INF789F1ABX7	10
INF789F1ABV1	10
INF789F1AAV3	12.7941
INF789F1AAQ3	12.6986
INF789F1AAY7	10
INF789F1AAR1	10
INF789F1ABF4	12.313
INF789F1ABA5	12.1829
INF789F1ABH0	10
INF789F1ABI8	10
INF789F1ABG2	10
INF789F1ABC1	10
INF789F1ABD9	10
INF789F1ABB3	10
INF789F1ACJ4	13.3189
INF789F1ACE5	13.202
INF789F1ADL8	13.2146
INF789F1ADG8	13.1003
INF789F1ADM6	10
INF789F1ADI4	10
INF789F1ADH6	10
INF789F1ADV7	13.2615
INF789F1ADQ7	13.1039
INF789F1ADX3	10
INF789F1ADZ8	10
INF789F1ADY1	10
INF789F1ADW5	10
INF789F1ADS3	10
INF789F1ADU9	10
INF789F1ADR5	10
INF789F1AEF8	13.1559
INF789F1AEA9	13.0209
INF789F1AEC5	10
INF789F1AEE1	10
INF789F1AED3	10
INF789F1AEB7	10
INF789F1AEP7	13.1517
INF789F1AEK8	12.9982
INF789F1AER3	10
INF789F1AES1	10
INF789F1AEM4	10
INF789F1AEO0	10
INF789F1AEN2	10
INF789F1AEL6	10
INF789F1AEZ6	13.1348
INF789F1AEU7	12.9832
INF789F1AFB4	10
INF789F1AFC2	10
INF789F1AFA6	10
INF789F1AEW3	10
INF789F1AEY9	10
INF789F1AEX1	10
INF789F1AEV5	10
INF789F1AFJ7	12.9412
INF789F1AFE8	12.8331
INF789F1AFF5	10
INF789F1AFT6	12.8898
INF789F1AFO7	12.7752
INF789F1AFU4	10
INF789F1AFR0	10
INF789F1AFP4	10
INF789F1AGE6	13.1941
INF789F1AFY6	13.0375
INF789F1AGG1	10
INF789F1AGI7	10
INF789F1AGH9	10
INF789F1AGF3	10
INF789F1AGB2	10
INF789F1AGD8	10
INF789F1AGC0	10
INF789F1AFZ3	10
INF789F1AGS6	12.7787
INF789F1AGN7	12.6763
INF789F1AGU2	10
INF789F1AGV0	10
INF789F1AGT4	10
INF789F1AGP2	10
INF789F1AGR8	10
INF789F1AGQ0	10
INF789F1AGO5	10
INF789F1AHB0	13.1475
INF789F1AGX6	12.9965
INF789F1AHD6	10
INF789F1AHF1	10
INF789F1AHE4	10
INF789F1AHC8	10
INF789F1AGY4	10
INF789F1AGZ1	10
INF789F1AHG9	10
INF789F1AJB6	12.9603
INF789F1AIW4	12.8141
INF789F1AJD2	10
INF789F1AJF7	10
INF789F1AJE0	10
INF789F1AJC4	10
INF789F1AIY0	10
INF789F1AIZ7	10
INF789F1AIX2	10
INF789F1AHM7	13.0725
INF789F1AHH7	12.926
INF789F1AHO3	10
INF789F1AHQ8	10
INF789F1AHP0	10
INF789F1AHN5	10
INF789F1AHJ3	10
INF789F1AHK1	10
INF789F1AHI5	10
INF789F1AHX4	12.6927
INF789F1AHS4	12.5916
INF789F1AHZ9	10
INF789F1AIB8	10
INF789F1AIA0	10
INF789F1AHY2	10
INF789F1AHT2	10
INF789F1AIH5	12.8711
INF789F1AIC6	12.7293
INF789F1AIJ1	10
INF789F1AIK9	10
INF789F1AII3	10
INF789F1AIE2	10
INF789F1AIG7	10
INF789F1AIF9	10
INF789F1AID4	10
INF789F1AIU8	12.5966
INF789F1AIP8	12.4974
INF789F1AIS2	10
INF789F1AIV6	10
INF789F1AIT0	10
INF789F1AIR4	10
INF789F1AIQ6	10.0001
INF789F1AIM5	10
INF789F1AJL5	12.6754
INF789F1AJG5	12.5743
INF789F1AJN1	10
INF789F1AJO9	10
INF789F1AJM3	10
INF789F1AJH3	10
INF789F1AJV4	12.4599
INF789F1AJQ4	12.3604
INF789F1AJX0	10
INF789F1AJY8	10
INF789F1AJW2	10
INF789F1AJS0	10
INF789F1AJT8	10
INF789F1AJR2	10
INF789F1AKF5	12.7521
INF789F1AKA6	12.6124
INF789F1AKH1	10
INF789F1AKG3	10
INF789F1AKC2	10
INF789F1AKD0	10
INF789F1AKB4	10
INF789F1AKP4	12.7008
INF789F1AKK5	12.5641
INF789F1AKR0	10
INF789F1AKQ2	10
INF789F1AKN9	10
INF789F1AKL3	10
INF789F1AKZ3	12.6339
INF789F1AKU4	12.4998
INF789F1ALC0	10
INF789F1ALA4	10
INF789F1AKW0	10
INF789F1AKY6	10
INF789F1AKX8	10
INF789F1AKV2	10
INF789F1ALJ5	12.5504
INF789F1ALE6	12.4187
INF789F1ALL1	10
INF789F1ALM9	10
INF789F1ALK3	10
INF789F1ALG1	10
INF789F1ALI7	10
INF789F1ALH9	10
INF789F1ALF3	10
INF789F1ALT4	12.5772
INF789F1ALO5	12.442
INF789F1ALV0	10
INF789F1ALX6	10
INF789F1ALW8	10
INF789F1ALU2	10
INF789F1ALQ0	10
INF789F1ALR8	10
INF789F1ALP2	10
INF789F1AMD6	12.5072
INF789F1ALY4	12.3749
INF789F1AMF1	10
INF789F1AMH7	10
INF789F1AME4	10
INF789F1AMA2	10
INF789F1AMC8	10
INF789F1AMB0	10.0001
INF789F1ALZ1	10
INF789F1ARA1	12.1742
INF789F1AQV9	12.0764
INF789F1AQY3	10.3742
INF789F1ARB9	10
INF789F1AQZ0	10
INF789F1AQX5	10.6186
INF789F1AQT3	10.3777
INF789F1AQU1	10
INF789F1AQS5	10.5926
INF789FC1MV5	10
INF789FC1NB5	12.3808
INF789FC1NA7	10
INF789FC1MU7	10
INF789FC1MZ6	10
INF789FC1MX1	10
INF789FC1ND1	12.2577
INF789FC1NC3	10
INF789FC1MY9	10
INF789FC1NF6	10
INF789FC1NG4	10
INF789FC1NL4	12.3658
INF789FC1NK6	10
INF789FC1NE9	10
INF789FC1NJ8	10
INF789FC1NN0	12.2428
INF789FC1NM2	10
INF789FC1NI0	10
INF789FC1ST6	10
INF789FC1SU4	10
INF789FC1SZ3	12.3598
INF789FC1SY6	10
INF789FC1SS8	10
INF789FC1SX8	10
INF789FC1SV2	10
INF789FC1TB2	12.2369
INF789FC1TA4	10
INF789FC1SW0	10
INF789FC1TM9	10
INF789FC1TH9	10
INF789FC1TI7	10
INF789FC1TN7	12.3522
INF789FC1TG1	10
INF789FC1TL1	10
INF789FC1TP2	12.2293
INF789FC1TO5	10
INF789FC1TK3	10
INF789FC1TR8	10
INF789FC1TX6	12.626
INF789FC1TW8	10
INF789FC1TQ0	10
